regionalschluessel,ags,name,nuts,gid,sp_id,dpr_id,shared_area
120620410410,12062410,Röderland,DE407,16,16,4,46877702.8465503
120620461461,12062461,Schönewalde,DE407,16,16,4,151342423.68295
120620469469,12062469,Sonnewalde,DE407,16,16,4,118713183.926719
120620500500,12062500,Uebigau-Wahrenbrück,DE407,16,16,4,136114195.000064
120625202219,12062219,Heideland,DE407,16,16,4,31728239.7203301
120625202417,12062417,Rückersdorf,DE407,16,16,4,24703349.1490241
120625202440,12062440,Schilda,DE407,16,16,4,8523155.16805711
120625202453,12062453,Schönborn,DE407,16,16,4,38868169.2064407
120625202492,12062492,Tröbitz,DE407,16,16,4,10613814.6941256
120625205088,12062088,Crinitz,DE407,16,16,4,18652687.9949702
120625205293,12062293,Lichterfeld-Schacksdorf,DE407,16,16,4,41086082.7927471
120625205333,12062333,Massen-Niederlausitz,DE407,16,16,4,76202312.7565209
120625205425,12062425,Sallgast,DE407,16,16,4,42241048.7601679
120625207177,12062177,Gorden-Staupitz,DE407,16,16,4,28499076.1523899
120625207240,12062240,Hohenleipisch,DE407,16,16,4,35019099.7198038
120625207372,12062372,Plessa,DE407,16,16,4,52476703.9480893
120625207464,12062464,Schraden,DE407,16,16,4,16543717.5127556
120625209134,12062134,Fichtwald,DE407,16,16,4,31692027.7226405
120625209237,12062237,Hohenbucko,DE407,1,1,1,217963.750938015
120625209282,12062282,Kremitzaue,DE407,16,16,4,23542308.3629715
120625209289,12062289,Lebusa,DE407,16,16,4,33697893.1833713
120625209445,12062445,Schlieben,DE407,16,16,4,78774234.1869155
120625211196,12062196,Gröden,DE407,16,16,4,22390659.1037529
120625211208,12062208,Großthiemig,DE407,16,16,4,20192113.6127656
120625211232,12062232,Hirschfeld,DE407,16,16,4,20343714.9740809
120625211336,12062336,Merzdorf,DE407,16,16,4,12870857.183632
120630036036,12063036,Brieselang,DE408,1,1,1,44605579.8202242
120630056056,12063056,Dallgow-Döberitz,DE408,1,1,1,65754076.4773283
120630080080,12063080,Falkensee,DE408,1,1,1,43021514.7371799
120630148148,12063148,Ketzin/Havel,DE408,1,1,1,93896762.8050402
120630189189,12063189,Milower Land,DE408,1,1,1,161267638.406415
120630208208,12063208,Nauen,DE408,1,1,1,268933069.239185
120630244244,12063244,Premnitz,DE408,1,1,1,46196903.269141
120630252252,12063252,Rathenow,DE408,1,1,1,113415018.365834
120630273273,12063273,Schönwalde-Glien,DE408,1,1,1,97193610.1786989
120630357357,12063357,Wustermark,DE408,1,1,1,53347613.1070175
120635302088,12063088,Friesack,DE408,1,1,1,84417182.8417555
120635302142,12063142,Wiesenaue,DE408,1,1,1,46855428.0987927
120635302202,12063202,Mühlenberge,DE408,1,1,1,39829584.4854802
120635302228,12063228,Paulinenaue,DE408,1,1,1,31745028.1249549
120635302240,12063240,Pessin,DE408,1,1,1,20387737.2645174
120635302256,12063256,Retzow,DE408,1,1,1,14777982.173495
120635306165,12063165,Kotzen,DE408,1,1,1,42700114.4896353
120635306186,12063186,Märkisch Luch,DE408,1,1,1,71628353.9873697
120635306212,12063212,Nennhausen,DE408,1,1,1,89718950.5698488
120635306293,12063293,Stechow-Ferchesar,DE408,1,1,1,51260183.5505127
120635309094,12063094,Gollenberg,DE408,1,1,1,30351130.7928636
120635309112,12063112,Großderschau,DE408,1,1,1,20159117.924774
120635309134,12063134,Havelaue,DE408,1,1,1,74846157.7667836
120635309161,12063161,Kleßen-Görne,DE408,1,1,1,42056227.6211752
120635309260,12063260,Rhinow,DE408,1,1,1,31831739.3208774
120635309274,12063274,Seeblick,DE408,1,1,1,48405906.8438238
120640029029,12064029,Altlandsberg,DE409,1,1,1,106955399.909742
120640044044,12064044,Bad Freienwalde (Oder),DE409,1,1,1,129030430.952234
120640136136,12064136,Fredersdorf-Vogelsdorf,DE409,1,1,1,16455248.2466915
120640227227,12064227,Hoppegarten,DE409,1,1,1,31943112.1615984
120640274274,12064274,Letschin,DE409,1,1,1,141003035.279657
120640317317,12064317,Müncheberg,DE409,1,1,1,152383390.871111
120640336336,12064336,Neuenhagen bei Berlin,DE409,1,1,1,19468790.4100112
120640380380,12064380,Petershagen/Eggersdorf,DE409,1,1,1,17758879.3998208
120640428428,12064428,Rüdersdorf bei Berlin,DE409,1,1,1,70148616.9060411
120640448448,12064448,Seelow,DE409,1,1,1,42774975.5164722
120640472472,12064472,Strausberg,DE409,1,1,1,67843969.2911848
120640512512,12064512,Wriezen,DE409,1,1,1,95118692.2458712
120645403053,12064053,Beiersdorf-Freudenberg,DE409,1,1,1,25361273.8484124
120645403125,12064125,Falkenberg,DE409,1,1,1,59912866.3670878
120645403205,12064205,Heckelberg-Brunow,DE409,1,1,1,35929892.2006261
120645403222,12064222,Höhenland,DE409,1,1,1,54252438.7079965
120645404009,12064009,Alt Tucheband,DE409,1,1,1,31071152.8051342
120645404057,12064057,Bleyen-Genschmar,DE409,1,1,1,29175706.539601
120645404172,12064172,Golzow,DE409,1,1,1,17471190.8362994
120645404266,12064266,Küstriner Vorland,DE409,1,1,1,45072274.7651786
120645404538,12064538,Zechin,DE409,1,1,1,27803167.4567904
120645406268,12064268,Lebus,DE409,1,1,1,50315300.7208953
120645406388,12064388,Podelzig,DE409,1,1,1,25121226.2095909
120645406420,12064420,Reitwein,DE409,1,1,1,22002720.7946157
120645406480,12064480,Treplin,DE409,1,1,1,11440437.9144095
120645406539,12064539,Zeschdorf,DE409,1,1,1,40074477.2910671
120645408084,12064084,Buckow (Märkische Schweiz),DE409,1,1,1,14436131.3528759
120645408153,12064153,Garzau-Garzin,DE409,1,1,1,25797267.5002624
120645408370,12064370,Oberbarnim,DE409,1,1,1,52883269.3241812
120645408408,12064408,Rehfelde,DE409,1,1,1,46526791.1657755
120645408484,12064484,Waldsieversdorf,DE409,1,1,1,16010492.9094981
120645410190,12064190,Gusow-Platkow,DE409,1,1,1,37870171.3071102
120645410303,12064303,Märkische Höhe,DE409,1,1,1,34187398.509811
120645410340,12064340,Neuhardenberg,DE409,1,1,1,78268084.8129462
120645412128,12064128,Falkenhagen (Mark),DE409,1,1,1,27396826.2660365
120645412130,12064130,Fichtenhöhe,DE409,1,1,1,23017872.8845471
120645412288,12064288,Lietzen,DE409,1,1,1,29283804.8059463
120645412290,12064290,Lindendorf,DE409,1,1,1,40169412.1443986
120645412482,12064482,Vierlinden,DE409,1,1,1,69966382.0130918
120645414061,12064061,Bliesdorf,DE409,1,1,1,35063014.955045
120645414349,12064349,Neulewin,DE409,1,1,1,40874036.055167
120645414365,12064365,Neutrebbin,DE409,1,1,1,37349833.1541573
120645414371,12064371,Oderaue,DE409,1,1,1,65493101.7630344
120645414393,12064393,Prötzel,DE409,1,1,1,86442343.3772887
120645414417,12064417,Reichenow-Möglin,DE409,1,1,1,22785543.8422596
120650036036,12065036,Birkenwerder,DE40A,1,1,1,17733910.8905018
120650084084,12065084,Fürstenberg/Havel,DE40A,1,1,1,214619618.167948
120650096096,12065096,Glienicke/Nordbahn,DE40A,1,1,1,4790858.95087703
120650136136,12065136,Hennigsdorf,DE40A,1,1,1,30732756.7904627
120650144144,12065144,Hohen Neuendorf,DE40A,1,1,1,49089311.0763295
120650165165,12065165,Kremmen,DE40A,1,1,1,209967588.68228
120650180180,12065180,Leegebruch,DE40A,1,1,1,6224615.76785718
120650193193,12065193,Liebenwalde,DE40A,1,1,1,141568776.633493
120650198198,12065198,Löwenberger Land,DE40A,1,1,1,245545335.039805
120650225225,12065225,Mühlenbecker Land,DE40A,1,1,1,52537891.6939077
120650251251,12065251,Oberkrämer,DE40A,1,1,1,103553409.689454
120650256256,12065256,Oranienburg,DE40A,1,1,1,164758622.914373
120650332332,12065332,Velten,DE40A,1,1,1,23482980.5269244
120650356356,12065356,Zehdenick,DE40A,1,1,1,223590422.865258
120655502100,12065100,Gransee,DE40A,1,1,1,121867732.347921
120655502117,12065117,Großwoltersdorf,DE40A,1,1,1,52935660.1620652
120655502276,12065276,Schönermark,DE40A,1,1,1,11974048.1044738
120655502301,12065301,Sonnenberg,DE40A,1,1,1,50557557.9373455
120655502310,12065310,Stechlin,DE40A,1,1,1,84626631.2244332
120660052052,12066052,Calau,DE40B,16,16,4,151767397.307736
120660112112,12066112,Großräschen,DE40B,16,16,4,81961851.967169
120660176176,12066176,Lauchhammer,DE40B,16,16,4,89130766.0601483
120660196196,12066196,Lübbenau/Spreewald,DE40B,1,1,1,6364894.12628128
120660285285,12066285,Schipkau,DE40B,16,16,4,68645902.7546085
120660296296,12066296,Schwarzheide,DE40B,16,16,4,33516572.9277514
120660304304,12066304,Senftenberg,DE40B,16,16,4,127669998.125108
120660320320,12066320,Vetschau/Spreewald,DE40B,16,16,4,111004922.069638
120665601008,12066008,Altdöbern,DE40B,16,16,4,61806891.5843362
120665601041,12066041,Bronkow,DE40B,16,16,4,39175353.8806637
120665601202,12066202,Luckaitztal,DE40B,16,16,4,42039376.6883572
120665601226,12066226,Neu-Seeland,DE40B,16,16,4,38373319.7854764
120665601228,12066228,Neupetershain,DE40B,16,16,4,18838691.7265879
120665606064,12066064,Frauendorf,DE40B,16,16,4,20872439.0814183
120665606104,12066104,Großkmehlen,DE40B,16,16,4,14255936.8855963
120665606168,12066168,Kroppen,DE40B,16,16,4,15249295.9922871
120665606188,12066188,Lindenau,DE40B,16,16,4,11086141.6372907
120665606240,12066240,Ortrand,DE40B,16,16,4,7125624.68939696
120665606316,12066316,Tettau,DE40B,16,16,4,9012859.70717884
120665607116,12066116,Grünewald,DE40B,16,16,4,13435017.6704329
120665607120,12066120,Guteborn,DE40B,16,16,4,16787810.2004436
120665607124,12066124,Hermsdorf,DE40B,16,16,4,32951200.4491441
120665607132,12066132,Hohenbocka,DE40B,16,16,4,15738878.7052148
120665607272,12066272,Ruhland,DE40B,16,16,4,37135110.6796757
120665607292,12066292,Schwarzbach,DE40B,16,16,4,16107669.2255765
120670036036,12067036,Beeskow,DE40C,1,1,1,77943773.4669831
120670120120,12067120,Eisenhüttenstadt,DE40C,1,1,1,53650970.2805184
120670124124,12067124,Erkner,DE40C,1,1,1,17831107.081474
120670137137,12067137,Friedland,DE40C,1,1,1,174371280.51923
120670144144,12067144,Fürstenwalde/Spree,DE40C,1,1,1,70686884.0422046
120670201201,12067201,Grünheide (Mark),DE40C,1,1,1,126553882.655572
120670426426,12067426,Rietz-Neuendorf,DE40C,1,1,1,185178221.975991
120670440440,12067440,Schöneiche bei Berlin,DE40C,1,1,1,17119413.3258275
120670473473,12067473,Steinhöfel,DE40C,1,1,1,161071046.334893
120670481481,12067481,Storkow (Mark),DE40C,1,1,1,180637027.783525
120670493493,12067493,Tauche,DE40C,1,1,1,122045467.281704
120670544544,12067544,Woltersdorf,DE40C,1,1,1,9638818.53163271
120675701076,12067076,Brieskow-Finkenheerd,DE40C,1,1,1,13686562.6336701
120675701180,12067180,Groß Lindow,DE40C,1,1,1,15363656.2620198
120675701508,12067508,Vogelsang,DE40C,1,1,1,5675006.27122173
120675701528,12067528,Wiesenau,DE40C,1,1,1,29481304.7126109
120675701552,12067552,Ziltendorf,DE40C,1,1,1,24112931.8622706
120675705292,12067292,Lawitz,DE40C,1,1,1,6094577.70817162
120675705338,12067338,Neißemünde,DE40C,1,1,1,30035913.3335152
120675705357,12067357,Neuzelle,DE40C,1,1,1,133683450.560258
120675706040,12067040,Berkenbrück,DE40C,1,1,1,18040227.5181351
120675706072,12067072,Briesen (Mark),DE40C,1,1,1,66532761.6623553
120675706237,12067237,Jacobsdorf,DE40C,1,1,1,50947164.9618891
120675706310,12067310,Madlitz-Wilmersdorf,DE40C,1,1,1,45239296.973878
120675707024,12067024,Bad Saarow,DE40C,1,1,1,50387891.26102
120675707112,12067112,Diensdorf-Radlow,DE40C,1,1,1,9470933.66565922
120675707288,12067288,Langewahl,DE40C,1,1,1,13392210.1627469
120675707413,12067413,Reichenwalde,DE40C,1,1,1,26394631.1095688
120675707520,12067520,Wendisch Rietz,DE40C,1,1,1,25021391.9034463
120675708205,12067205,Grunow-Dammendorf,DE40C,1,1,1,45418890.3797354
120675708324,12067324,Mixdorf,DE40C,1,1,1,13356806.7836241
120675708336,12067336,Müllrose,DE40C,1,1,1,69236813.1400756
120675708397,12067397,Ragow-Merz,DE40C,1,1,1,43892706.5584239
120675708438,12067438,Schlaubetal,DE40C,1,1,1,52406362.0100027
120675708458,12067458,Siehdichum,DE40C,1,1,1,74060808.8393207
120675709173,12067173,Gosen-Neu Zittau,DE40C,1,1,1,14323371.5558555
120675709408,12067408,Rauen,DE40C,1,1,1,21540936.0690543
120675709469,12067469,Spreenhagen,DE40C,1,1,1,137720309.33581
120680117117,12068117,Fehrbellin,DE40D,1,1,1,269818844.161933
120680181181,12068181,Heiligengrabe,DE40D,1,1,1,207580550.943122
120680264264,12068264,Kyritz,DE40D,1,1,1,157640997.483572
120680320320,12068320,Neuruppin,DE40D,1,1,1,306223331.509369
120680353353,12068353,Rheinsberg,DE40D,1,1,1,328687557.413249
120680468468,12068468,Wittstock/Dosse,DE40D,1,1,1,420440211.241178
120680477477,12068477,Wusterhausen/Dosse,DE40D,1,1,1,196442969.505387
120685804188,12068188,Herzberg (Mark),DE40D,1,1,1,18731516.3834819
120685804280,12068280,Lindow (Mark),DE40D,1,1,1,65596879.2881308
120685804372,12068372,Rüthnick,DE40D,1,1,1,17687020.6278662
120685804437,12068437,Vielitzsee,DE40D,1,1,1,22226847.3443474
120685805052,12068052,Breddin,DE40D,1,1,1,44807062.5597945
120685805109,12068109,Dreetz,DE40D,1,1,1,64718435.0873188
120685805324,12068324,Neustadt (Dosse),DE40D,1,1,1,75683468.5756707
120685805409,12068409,Sieversdorf-Hohenofen,DE40D,1,1,1,20040651.181399
120685805417,12068417,Stüdenitz-Schönermark,DE40D,1,1,1,24419958.4040969
120685805501,12068501,Zernitz-Lohm,DE40D,1,1,1,37705058.2233874
120685807072,12068072,Dabergotz,DE40D,1,1,1,12479368.9673028
120685807306,12068306,Märkisch Linden,DE40D,1,1,1,44364126.0447417
120685807413,12068413,Storbeck-Frankendorf,DE40D,1,1,1,42417003.904324
120685807425,12068425,Temnitzquell,DE40D,1,1,1,65842055.6695691
120685807426,12068426,Temnitztal,DE40D,1,1,1,52186211.0510325
120685807452,12068452,Walsleben,DE40D,1,1,1,31868495.1771939
120690017017,12069017,Beelitz,DE40E,1,1,1,181320867.126309
120690020020,12069020,Bad Belzig,DE40E,1,1,1,236297445.0683
120690249249,12069249,Groß Kreutz (Havel),DE40E,1,1,1,99528309.847269
120690304304,12069304,Kleinmachnow,DE40E,1,1,1,11827473.2264666
120690306306,12069306,Kloster Lehnin,DE40E,1,1,1,200906941.491839
120690397397,12069397,Michendorf,DE40E,1,1,1,68655542.8142229
120690454454,12069454,Nuthetal,DE40E,1,1,1,48464693.9492422
120690590590,12069590,Schwielowsee,DE40E,1,1,1,58304731.3193145
120690596596,12069596,Seddiner See,DE40E,1,1,1,24017618.5056335
120690604604,12069604,Stahnsdorf,DE40E,1,1,1,49936043.7398832
120690616616,12069616,Teltow,DE40E,1,1,1,21844383.2895928
120690632632,12069632,Treuenbrietzen,DE40E,1,1,1,211679262.417358
120690656656,12069656,Werder (Havel),DE40E,1,1,1,117039362.750014
120690665665,12069665,Wiesenburg/Mark,DE40E,1,1,1,220223774.450436
120695902018,12069018,Beetzsee,DE40E,1,1,1,21324532.8141342
120695902019,12069019,Beetzseeheide,DE40E,1,1,1,37618319.4627972
120695902270,12069270,Havelsee,DE40E,1,1,1,82135866.4622767
120695902460,12069460,Päwesin,DE40E,1,1,1,23728130.5195101
120695902541,12069541,Roskow,DE40E,1,1,1,39312828.0322617
120695904052,12069052,Borkheide,DE40E,1,1,1,6924894.99769162
120695904056,12069056,Borkwalde,DE40E,1,1,1,4975886.38283629
120695904076,12069076,Brück,DE40E,1,1,1,86208535.1645431
120695904216,12069216,Golzow,DE40E,1,1,1,40231788.5098059
120695904345,12069345,Linthe,DE40E,1,1,1,29717700.5891445
120695904470,12069470,Planebruch,DE40E,1,1,1,65648269.1105169
120695910402,12069402,Mühlenfließ,DE40E,1,1,1,58729660.2148779
120695910448,12069448,Niemegk,DE40E,1,1,1,45382682.8775796
120695910474,12069474,Planetal,DE40E,1,1,1,42578804.1479563
120695910485,12069485,Rabenstein/Fläming,DE40E,1,1,1,78978343.9392322
120695917028,12069028,Bensdorf,DE40E,1,1,1,34382594.2623771
120695917537,12069537,Rosenau,DE40E,1,1,1,49689387.4721444
120695917688,12069688,Wusterwitz,DE40E,1,1,1,23860638.4300387
120695918089,12069089,Buckautal,DE40E,1,1,1,39632186.757269
120695918224,12069224,Görzke,DE40E,1,1,1,75476201.6288055
120695918232,12069232,Gräben,DE40E,1,1,1,40414796.4359263
120695918648,12069648,Wenzlow,DE40E,1,1,1,20721952.6727476
120695918680,12069680,Wollin,DE40E,1,1,1,27793672.3510591
120695918696,12069696,Ziesar,DE40E,1,1,1,68208349.0905487
120700125125,12070125,Groß Pankow (Prignitz),DE40F,1,1,1,250938735.429993
120700149149,12070149,Gumtow,DE40F,1,1,1,213268270.444907
120700173173,12070173,Karstädt,DE40F,1,1,1,253483406.74835
120700296296,12070296,Perleberg,DE40F,1,1,1,138692366.7016
120700302302,12070302,Plattenburg,DE40F,1,1,1,201708693.769634
120700316316,12070316,Pritzwalk,DE40F,1,1,1,167925324.197787
120700424424,12070424,Wittenberge,DE40F,1,1,1,50512476.5635612
120705001008,12070008,Bad Wilsnack,DE40F,1,1,1,79758503.3862215
120705001052,12070052,Breese,DE40F,1,1,1,23693460.7463361
120705001241,12070241,Legde/Quitzöbel,DE40F,1,1,1,41865107.5756457
120705001348,12070348,Rühstädt,DE40F,1,1,1,28873100.5479163
120705001416,12070416,Weisen,DE40F,1,1,1,15515838.6403073
120705005060,12070060,Cumlosen,DE40F,1,1,1,22158416.1829555
120705005236,12070236,Lanz,DE40F,1,1,1,60280519.8892748
120705005244,12070244,Lenzen (Elbe),DE40F,7,7,15,437858.90549603
120705005246,12070246,Lenzerwische,DE40F,7,7,15,2218238.71030583
120705006096,12070096,Gerdshagen,DE40F,1,1,1,23000985.5599746
120705006153,12070153,Halenbeck-Rohlsdorf,DE40F,1,1,1,39447885.8731809
120705006222,12070222,Kümmernitztal,DE40F,1,1,1,20346252.8572229
120705006266,12070266,Marienfließ,DE40F,1,1,1,77624903.8509538
120705006280,12070280,Meyenburg,DE40F,1,1,1,50882773.7481521
120705009028,12070028,Berge,DE40F,1,1,1,26759057.9351334
120705009145,12070145,Gülitz-Reetz,DE40F,1,1,1,24397280.8791494
120705009300,12070300,Pirow,DE40F,1,1,1,37579031.2416814
120705009325,12070325,Putlitz,DE40F,1,1,1,119811822.792513
120705009393,12070393,Triglitz,DE40F,1,1,1,31860410.4098136
120710057057,12071057,Drebkau,DE40G,16,16,4,144482233.985798
120710076076,12071076,Forst (Lausitz),DE40G,16,16,4,102871051.558836
120710160160,12071160,Guben,DE40G,1,1,1,561146.367507225
120710244244,12071244,Kolkwitz,DE40G,16,16,4,104994696.878634
120710301301,12071301,Neuhausen/Spree,DE40G,16,16,4,135405310.843313
120710337337,12071337,Schenkendöbern,DE40G,1,1,1,13548709.5356599
120710372372,12071372,Spremberg,DE40G,16,16,4,181697399.236747
120710408408,12071408,Welzow,DE40G,16,16,4,39587237.576018
120715101028,12071028,Briesen,DE40G,16,16,4,9146944.30021061
120715101032,12071032,Burg (Spreewald),DE40G,16,16,4,35359548.6767526
120715101041,12071041,Dissen-Striesow,DE40G,16,16,4,19925790.7162418
120715101164,12071164,Guhrow,DE40G,16,16,4,6642235.14522832
120715101341,12071341,Schmogrow-Fehrow,DE40G,1,1,1,3610146.68038908
120715101412,12071412,Werben,DE40G,16,16,4,25110626.2296667
120715102044,12071044,Döbern,DE40G,16,16,4,15869295.2936074
120715102074,12071074,Felixsee,DE40G,16,16,4,35561145.1152693
120715102153,12071153,Groß Schacksdorf-Simmersdorf,DE40G,16,16,4,25255561.0095233
120715102185,12071185,Hornow-Wadelsdorf,DE40G,16,16,4,21410842.7491295
120715102189,12071189,Jämlitz-Klein Düben,DE40G,16,16,4,28759276.88955
120715102294,12071294,Neiße-Malxetal,DE40G,16,16,4,72300907.2873089
120715102392,12071392,Tschernitz,DE40G,16,16,4,13297676.7424614
120715102414,12071414,Wiesengrund,DE40G,16,16,4,50470354.6524939
120715107052,12071052,Drachhausen,DE40G,16,16,4,36388697.8081828
120715107060,12071060,Drehnow,DE40G,16,16,4,10909755.8865422
120715107176,12071176,Heinersbrück,DE40G,16,16,4,24097792.2194796
120715107193,12071193,Jänschwalde,DE40G,16,16,4,81216398.4089557
120715107304,12071304,Peitz,DE40G,16,16,4,13701192.6171622
120715107384,12071384,Tauer,DE40G,16,16,4,42203853.2755941
120715107386,12071386,Teichland,DE40G,16,16,4,34805124.5635561
120715107401,12071401,Turnow-Preilack,DE40G,1,1,1,1224127.20653479
120720002002,12072002,Am Mellensee,DE40H,1,1,1,104775943.394379
120720014014,12072014,Baruth/Mark,DE40H,1,1,1,234276357.220537
120720017017,12072017,Blankenfelde-Mahlow,DE40H,1,1,1,55232656.6461214
120720120120,12072120,Großbeeren,DE40H,1,1,1,51789811.1992188
120720169169,12072169,Jüterbog,DE40H,1,1,1,176575725.837441
120720232232,12072232,Luckenwalde,DE40H,1,1,1,46734542.3558872
120720240240,12072240,Ludwigsfelde,DE40H,1,1,1,110373712.052874
120720297297,12072297,Niedergörsdorf,DE40H,1,1,1,195672202.141733
120720298298,12072298,Niederer Fläming,DE40H,16,16,4,7899308.85388486
120720312312,12072312,Nuthe-Urstromtal,DE40H,1,1,1,341500269.516338
120720340340,12072340,Rangsdorf,DE40H,1,1,1,33969480.7772083
120720426426,12072426,Trebbin,DE40H,1,1,1,126887832.374974
120720477477,12072477,Zossen,DE40H,1,1,1,180481570.633816
120725204053,12072053,Dahme/Mark,DE40H,1,1,1,160769887.542723
120725204055,12072055,Dahmetal,DE40H,1,1,1,39449433.8495661
120725204157,12072157,Ihlow,DE40H,1,1,1,46146567.4312158
120730008008,12073008,Angermünde,DE40I,1,1,1,325202122.64251
120730069069,12073069,Boitzenburger Land,DE40I,1,1,1,218051866.511056
120730384384,12073384,Lychen,DE40I,1,1,1,112066981.380182
120730429429,12073429,Nordwestuckermark,DE40I,1,1,1,254287385.329589
120730452452,12073452,Prenzlau,DE40I,1,1,1,142920991.110931
120730532532,12073532,Schwedt/Oder,DE40I,1,1,1,203099233.676233
120730572572,12073572,Templin,DE40I,1,1,1,379479264.408912
120730579579,12073579,Uckerland,DE40I,1,1,1,167568831.838715
120735303085,12073085,Brüssow,DE40I,1,1,1,101701256.989704
120735303093,12073093,Carmzow-Wallmow,DE40I,1,1,1,32223505.2494458
120735303216,12073216,Göritz,DE40I,1,1,1,25552809.8272486
120735303490,12073490,Schenkenberg,DE40I,1,1,1,30277281.6898742
120735303520,12073520,Schönfeld,DE40I,1,1,1,29348181.0834511
120735304097,12073097,Casekow,DE40I,1,1,1,94455129.0478021
120735304189,12073189,Gartz (Oder),DE40I,1,1,1,61552147.2052093
120735304309,12073309,Hohenselchow-Groß Pinnow,DE40I,1,1,1,41308862.4421851
120735304393,12073393,Mescherin,DE40I,1,1,1,30551687.8157814
120735304565,12073565,Tantow,DE40I,1,1,1,35551925.2492655
120735305157,12073157,Flieth-Stegelitz,DE40I,1,1,1,46651731.276045
120735305201,12073201,Gerswalde,DE40I,1,1,1,96960997.1095152
120735305396,12073396,Milmersdorf,DE40I,1,1,1,64188096.6408832
120735305404,12073404,Mittenwalde,DE40I,1,1,1,23052281.6955357
120735305569,12073569,Temmen-Ringenwalde,DE40I,1,1,1,63206004.1624442
120735306225,12073225,Gramzow,DE40I,1,1,1,66297459.7226754
120735306261,12073261,Grünow,DE40I,1,1,1,35046517.0413344
120735306430,12073430,Oberuckersee,DE40I,1,1,1,85391856.0940381
120735306458,12073458,Randowtal,DE40I,1,1,1,64330398.7987646
120735306578,12073578,Uckerfelde,DE40I,1,1,1,46587149.6501547
120735306645,12073645,Zichow,DE40I,1,1,1,32252506.1342138
120735310032,12073032,Berkholz-Meyenburg,DE40I,1,1,1,11959927.0411606
120735310386,12073386,Mark Landin,DE40I,1,1,1,44761114.6224012
120735310440,12073440,Pinnow,DE40I,1,1,1,12906821.1184325
120735310505,12073505,Schöneberg,DE40I,1,1,1,45789142.3615878
120735310603,12073603,Passow,DE40I,1,1,1,51874714.6684732
130030000000,13003000,Rostock,DE803,11,11,19,7446528.98774204
130040000000,13004000,Schwerin,DE804,1,1,1,130026891.220274
130710027027,13071027,Dargun,DE808,1,1,1,118081981.242075
130710029029,13071029,Demmin,DE808,1,1,1,82248273.4694149
130710033033,13071033,Feldberger Seenlandschaft,DE80B,1,1,1,200817532.105263
130710107107,13071107,Neubrandenburg,DE802,1,1,1,85860347.0972766
130710110110,13071110,Neustrelitz,DE80B,1,1,1,139878214.895691
130710156156,13071156,Waren (Müritz),DE80C,1,1,1,159300955.62886
130715151008,13071008,Beggerow,DE808,1,1,1,29756938.1352636
130715151014,13071014,Borrentin,DE808,1,1,1,48726841.6120603
130715151064,13071064,Hohenbollentin,DE808,1,1,1,6478464.52795531
130715151065,13071065,Hohenmocker,DE808,1,1,1,27067753.4234707
130715151072,13071072,Kentzlin,DE808,1,1,1,11215007.7504235
130715151076,13071076,Kletzin,DE808,1,1,1,27171620.7999541
130715151089,13071089,Lindenberg,DE808,1,1,1,13028301.1740459
130715151096,13071096,Meesiger,DE808,1,1,1,9055936.37980413
130715151112,13071112,Nossendorf,DE808,1,1,1,35135374.2824781
130715151128,13071128,Sarow,DE808,1,1,1,33885126.0719191
130715151131,13071131,Schönfeld,DE808,1,1,1,16395963.3655882
130715151136,13071136,Siedenbrünzow,DE808,1,1,1,27708041.6777517
130715151139,13071139,Sommersdorf,DE808,1,1,1,8720002.74412622
130715151148,13071148,Utzedel,DE808,1,1,1,26126729.7723696
130715151150,13071150,Verchen,DE808,1,1,1,11809455.1151764
130715151157,13071157,Warrenzin,DE808,1,1,1,29132791.6323264
130715152028,13071028,Datzetal,DE80B,1,1,1,41482441.1967678
130715152031,13071031,Eichhorst,DE80B,1,1,1,28277477.1923916
130715152035,13071035,Friedland,DE80B,1,1,1,97454454.8820077
130715152037,13071037,Galenbeck,DE80B,1,1,1,93660691.3929126
130715152038,13071038,Genzkow,DE80B,1,1,1,9162450.4920933
130715152040,13071040,Glienke,DE80B,1,1,1,6777489.48884501
130715153007,13071007,Basedow,DE808,1,1,1,35405716.9132742
130715153030,13071030,Duckow,DE808,1,1,1,14245707.6925692
130715153032,13071032,Faulenrost,DE808,1,1,1,34077861.313368
130715153039,13071039,Gielow,DE808,1,1,1,23583003.718384
130715153084,13071084,Kummerow,DE808,1,1,1,58877441.3213948
130715153092,13071092,Malchin,DE808,1,1,1,95508403.5910672
130715153109,13071109,Neukalen,DE808,1,1,1,46715631.5410846
130715154001,13071001,Alt Schwerin,DE80C,1,1,1,44102384.1052378
130715154036,13071036,Fünfseen,DE80C,1,1,1,51692066.4243294
130715154043,13071043,Göhren-Lebbin,DE80C,1,1,1,32366782.7735834
130715154093,13071093,Malchow,DE80C,1,1,1,44872658.5730296
130715154113,13071113,Nossentiner Hütte,DE80C,1,1,1,40712034.4379294
130715154114,13071114,Penkow,DE80C,1,1,1,9380446.50243828
130715154138,13071138,Silz,DE80C,1,1,1,10817463.2003329
130715154155,13071155,Walow,DE80C,1,1,1,20069535.496478
130715154171,13071171,Zislow,DE80C,1,1,1,15944553.6651118
130715155099,13071099,Mirow,DE80B,1,1,1,84338618.0519423
130715155119,13071119,Priepert,DE80B,1,1,1,22159394.6594875
130715155126,13071126,Roggentin,DE80B,1,1,1,74355663.7790166
130715155159,13071159,Wesenberg,DE80B,1,1,1,90822285.3137759
